4.000e-03	1.000e-02	0.000e+00	7.500e-01	1.000e-01	9.056e+00	3.417e+01	
4.000e-03	1.000e-02	-1.020e-02	7.500e-01	1.000e-01	1.505e+00	7.539e+01	
4.000e-03	1.000e-02	-2.041e-02	7.500e-01	1.000e-01	2.628e+00	1.391e+02	
4.000e-03	1.000e-02	-3.061e-02	7.500e-01	1.000e-01	3.977e+00	1.640e+02	
4.000e-03	1.000e-02	-4.082e-02	7.500e-01	1.000e-01	4.666e+00	1.389e+02	
4.000e-03	1.000e-02	-5.102e-02	7.500e-01	1.000e-01	4.039e+00	1.032e+02	
4.000e-03	1.000e-02	-6.122e-02	7.500e-01	1.000e-01	5.016e+00	1.698e+02	
4.000e-03	1.000e-02	-7.143e-02	7.500e-01	1.000e-01	3.696e+00	1.617e+02	
4.000e-03	1.000e-02	-8.163e-02	7.500e-01	1.000e-01	2.381e+00	1.289e+02	
4.000e-03	1.000e-02	-9.184e-02	7.500e-01	1.000e-01	1.317e+00	6.453e+01	
4.000e-03	1.000e-02	-1.020e-01	7.500e-01	1.000e-01	1.463e+00	4.361e+01	
4.000e-03	1.000e-02	-1.122e-01	7.500e-01	1.000e-01	1.552e+00	3.631e+01	
4.000e-03	1.000e-02	-1.224e-01	7.500e-01	1.000e-01	1.403e+00	3.085e+01	
4.000e-03	1.000e-02	-1.327e-01	7.500e-01	1.000e-01	1.250e+00	2.640e+01	
4.000e-03	1.000e-02	-1.429e-01	7.500e-01	1.000e-01	1.115e+00	2.343e+01	
4.000e-03	1.000e-02	-1.531e-01	7.500e-01	1.000e-01	1.001e+00	2.577e+01	
4.000e-03	1.000e-02	-1.633e-01	7.500e-01	1.000e-01	1.112e+00	3.769e+01	
4.000e-03	1.000e-02	-1.735e-01	7.500e-01	1.000e-01	1.229e+00	5.401e+01	
4.000e-03	1.000e-02	-1.837e-01	7.500e-01	1.000e-01	1.352e+00	7.053e+01	
4.000e-03	1.000e-02	-1.939e-01	7.500e-01	1.000e-01	1.480e+00	8.516e+01	
4.000e-03	1.000e-02	-2.041e-01	7.500e-01	1.000e-01	1.615e+00	9.718e+01	
4.000e-03	1.000e-02	-2.143e-01	7.500e-01	1.000e-01	1.755e+00	1.066e+02	
4.000e-03	1.000e-02	-2.245e-01	7.500e-01	1.000e-01	1.900e+00	1.136e+02	
4.000e-03	1.000e-02	-2.347e-01	7.500e-01	1.000e-01	2.051e+00	1.188e+02	
4.000e-03	1.000e-02	-2.449e-01	7.500e-01	1.000e-01	2.203e+00	1.231e+02	
4.000e-03	1.000e-02	-2.551e-01	7.500e-01	1.000e-01	2.339e+00	1.254e+02	
4.000e-03	1.000e-02	-2.653e-01	7.500e-01	1.000e-01	2.360e+00	1.206e+02	
4.000e-03	1.000e-02	-2.755e-01	7.500e-01	1.000e-01	1.895e+00	9.094e+01	
4.000e-03	1.000e-02	-2.857e-01	7.500e-01	1.000e-01	1.388e+00	7.049e+01	
4.000e-03	1.000e-02	-2.959e-01	7.500e-01	1.000e-01	1.327e+00	7.166e+01	
4.000e-03	1.000e-02	-3.061e-01	7.500e-01	1.000e-01	1.423e+00	7.855e+01	
4.000e-03	1.000e-02	-3.163e-01	7.500e-01	1.000e-01	1.552e+00	8.539e+01	
4.000e-03	1.000e-02	-3.265e-01	7.500e-01	1.000e-01	1.690e+00	9.075e+01	
4.000e-03	1.000e-02	-3.367e-01	7.500e-01	1.000e-01	1.834e+00	9.519e+01	
4.000e-03	1.000e-02	-3.469e-01	7.500e-01	1.000e-01	1.983e+00	9.903e+01	
4.000e-03	1.000e-02	-3.571e-01	7.500e-01	1.000e-01	2.138e+00	1.025e+02	
4.000e-03	1.000e-02	-3.673e-01	7.500e-01	1.000e-01	2.299e+00	1.059e+02	
4.000e-03	1.000e-02	-3.776e-01	7.500e-01	1.000e-01	2.466e+00	1.095e+02	
4.000e-03	1.000e-02	-3.878e-01	7.500e-01	1.000e-01	2.638e+00	1.119e+02	
4.000e-03	1.000e-02	-3.980e-01	7.500e-01	1.000e-01	2.816e+00	1.113e+02	
4.000e-03	1.000e-02	-4.082e-01	7.500e-01	1.000e-01	3.000e+00	1.098e+02	
4.000e-03	1.000e-02	-4.184e-01	7.500e-01	1.000e-01	3.189e+00	1.077e+02	
4.000e-03	1.000e-02	-4.286e-01	7.500e-01	1.000e-01	3.383e+00	1.049e+02	
4.000e-03	1.000e-02	-4.388e-01	7.500e-01	1.000e-01	3.583e+00	1.013e+02	
4.000e-03	1.000e-02	-4.490e-01	7.500e-01	1.000e-01	3.789e+00	9.707e+01	
4.000e-03	1.000e-02	-4.592e-01	7.500e-01	1.000e-01	4.001e+00	9.209e+01	
4.000e-03	1.000e-02	-4.694e-01	7.500e-01	1.000e-01	4.218e+00	8.620e+01	
4.000e-03	1.000e-02	-4.796e-01	7.500e-01	1.000e-01	4.441e+00	7.971e+01	
4.000e-03	1.000e-02	-4.898e-01	7.500e-01	1.000e-01	4.669e+00	7.255e+01	
4.000e-03	1.000e-02	-5.000e-01	7.500e-01	1.000e-01	4.903e+00	6.461e+01	

Time spent 2694.325519 seconds. 
 
