2.000e-03	5.000e-03	0.000e+00	5.000e-01	5.000e-02	3.771e+01	1.281e+02	4.829e+03	
2.000e-03	5.000e-03	0.000e+00	5.000e-01	1.000e-01	3.533e+01	1.213e+02	4.286e+03	
2.000e-03	5.000e-03	0.000e+00	5.000e-01	1.500e-01	3.476e+01	1.197e+02	4.162e+03	
2.000e-03	5.000e-03	0.000e+00	6.000e-01	5.000e-02	3.252e+01	1.247e+02	4.057e+03	
2.000e-03	5.000e-03	0.000e+00	6.000e-01	1.000e-01	3.043e+01	1.177e+02	3.582e+03	
2.000e-03	5.000e-03	0.000e+00	6.000e-01	1.500e-01	2.993e+01	1.160e+02	3.472e+03	
2.000e-03	5.000e-03	0.000e+00	7.000e-01	5.000e-02	2.866e+01	1.217e+02	3.488e+03	
2.000e-03	5.000e-03	0.000e+00	7.000e-01	1.000e-01	2.663e+01	1.149e+02	3.059e+03	
2.000e-03	5.000e-03	0.000e+00	7.000e-01	1.500e-01	2.612e+01	1.132e+02	2.956e+03	
2.000e-03	1.000e-02	0.000e+00	5.000e-01	5.000e-02	2.620e+01	1.520e+02	3.982e+03	
2.000e-03	1.000e-02	0.000e+00	5.000e-01	1.000e-01	2.272e+01	1.324e+02	3.007e+03	
2.000e-03	1.000e-02	0.000e+00	5.000e-01	1.500e-01	2.194e+01	1.280e+02	2.807e+03	
2.000e-03	1.000e-02	0.000e+00	6.000e-01	5.000e-02	2.289e+01	1.472e+02	3.369e+03	
2.000e-03	1.000e-02	0.000e+00	6.000e-01	1.000e-01	1.977e+01	1.274e+02	2.520e+03	
2.000e-03	1.000e-02	0.000e+00	6.000e-01	1.500e-01	1.906e+01	1.228e+02	2.341e+03	
2.000e-03	1.000e-02	0.000e+00	7.000e-01	5.000e-02	2.019e+01	1.433e+02	2.893e+03	
2.000e-03	1.000e-02	0.000e+00	7.000e-01	1.000e-01	1.746e+01	1.237e+02	2.161e+03	
2.000e-03	1.000e-02	0.000e+00	7.000e-01	1.500e-01	1.684e+01	1.190e+02	2.004e+03	
2.000e-03	1.500e-02	0.000e+00	5.000e-01	5.000e-02	1.879e+01	1.927e+02	3.622e+03	
2.000e-03	1.500e-02	0.000e+00	5.000e-01	1.000e-01	1.460e+01	1.469e+02	2.145e+03	
2.000e-03	1.500e-02	0.000e+00	5.000e-01	1.500e-01	1.373e+01	1.360e+02	1.867e+03	
2.000e-03	1.500e-02	0.000e+00	6.000e-01	5.000e-02	1.632e+01	1.872e+02	3.056e+03	
2.000e-03	1.500e-02	0.000e+00	6.000e-01	1.000e-01	1.261e+01	1.420e+02	1.790e+03	
2.000e-03	1.500e-02	0.000e+00	6.000e-01	1.500e-01	1.182e+01	1.305e+02	1.542e+03	
2.000e-03	1.500e-02	0.000e+00	7.000e-01	5.000e-02	1.437e+01	1.819e+02	2.615e+03	
