4.000e-03	1.000e-02	0.000e+00	7.500e-01	1.000e-01	1.338e+01	1.335e+01	
4.000e-03	1.000e-02	-1.020e-02	7.500e-01	1.000e-01	1.825e+02	1.163e+02	
4.000e-03	1.000e-02	-2.041e-02	7.500e-01	1.000e-01	3.185e+02	1.511e+02	
4.000e-03	1.000e-02	-3.061e-02	7.500e-01	1.000e-01	4.820e+02	1.688e+02	
4.000e-03	1.000e-02	-4.082e-02	7.500e-01	1.000e-01	5.655e+02	1.452e+02	
4.000e-03	1.000e-02	-5.102e-02	7.500e-01	1.000e-01	4.895e+02	1.053e+02	
4.000e-03	1.000e-02	-6.122e-02	7.500e-01	1.000e-01	6.079e+02	1.784e+02	
4.000e-03	1.000e-02	-7.143e-02	7.500e-01	1.000e-01	4.480e+02	1.661e+02	
4.000e-03	1.000e-02	-8.163e-02	7.500e-01	1.000e-01	2.886e+02	1.459e+02	
4.000e-03	1.000e-02	-9.184e-02	7.500e-01	1.000e-01	1.596e+02	1.054e+02	
4.000e-03	1.000e-02	-1.020e-01	7.500e-01	1.000e-01	8.284e+01	4.620e+01	
4.000e-03	1.000e-02	-1.122e-01	7.500e-01	1.000e-01	7.809e+01	4.104e+01	
4.000e-03	1.000e-02	-1.224e-01	7.500e-01	1.000e-01	8.636e+01	5.120e+01	
4.000e-03	1.000e-02	-1.327e-01	7.500e-01	1.000e-01	9.696e+01	6.759e+01	
4.000e-03	1.000e-02	-1.429e-01	7.500e-01	1.000e-01	1.087e+02	7.859e+01	
4.000e-03	1.000e-02	-1.531e-01	7.500e-01	1.000e-01	1.214e+02	8.208e+01	
4.000e-03	1.000e-02	-1.633e-01	7.500e-01	1.000e-01	1.348e+02	8.431e+01	
4.000e-03	1.000e-02	-1.735e-01	7.500e-01	1.000e-01	1.490e+02	8.636e+01	
4.000e-03	1.000e-02	-1.837e-01	7.500e-01	1.000e-01	1.638e+02	8.850e+01	
4.000e-03	1.000e-02	-1.939e-01	7.500e-01	1.000e-01	1.794e+02	9.067e+01	
4.000e-03	1.000e-02	-2.041e-01	7.500e-01	1.000e-01	1.957e+02	9.272e+01	
4.000e-03	1.000e-02	-2.143e-01	7.500e-01	1.000e-01	2.127e+02	9.449e+01	
4.000e-03	1.000e-02	-2.245e-01	7.500e-01	1.000e-01	2.303e+02	9.629e+01	
4.000e-03	1.000e-02	-2.347e-01	7.500e-01	1.000e-01	2.486e+02	9.800e+01	
4.000e-03	1.000e-02	-2.449e-01	7.500e-01	1.000e-01	2.670e+02	9.938e+01	
4.000e-03	1.000e-02	-2.551e-01	7.500e-01	1.000e-01	2.835e+02	9.961e+01	
4.000e-03	1.000e-02	-2.653e-01	7.500e-01	1.000e-01	2.860e+02	9.347e+01	
4.000e-03	1.000e-02	-2.755e-01	7.500e-01	1.000e-01	2.297e+02	6.386e+01	
4.000e-03	1.000e-02	-2.857e-01	7.500e-01	1.000e-01	1.683e+02	4.404e+01	
4.000e-03	1.000e-02	-2.959e-01	7.500e-01	1.000e-01	1.608e+02	4.568e+01	
4.000e-03	1.000e-02	-3.061e-01	7.500e-01	1.000e-01	1.724e+02	5.264e+01	
4.000e-03	1.000e-02	-3.163e-01	7.500e-01	1.000e-01	1.882e+02	5.978e+01	
4.000e-03	1.000e-02	-3.265e-01	7.500e-01	1.000e-01	2.049e+02	6.592e+01	
4.000e-03	1.000e-02	-3.367e-01	7.500e-01	1.000e-01	2.223e+02	7.118e+01	
4.000e-03	1.000e-02	-3.469e-01	7.500e-01	1.000e-01	2.404e+02	7.580e+01	
4.000e-03	1.000e-02	-3.571e-01	7.500e-01	1.000e-01	2.592e+02	8.008e+01	
4.000e-03	1.000e-02	-3.673e-01	7.500e-01	1.000e-01	2.787e+02	8.407e+01	
4.000e-03	1.000e-02	-3.776e-01	7.500e-01	1.000e-01	2.988e+02	8.772e+01	
4.000e-03	1.000e-02	-3.878e-01	7.500e-01	1.000e-01	3.197e+02	9.004e+01	
4.000e-03	1.000e-02	-3.980e-01	7.500e-01	1.000e-01	3.413e+02	8.949e+01	
4.000e-03	1.000e-02	-4.082e-01	7.500e-01	1.000e-01	3.636e+02	8.813e+01	
4.000e-03	1.000e-02	-4.184e-01	7.500e-01	1.000e-01	3.865e+02	8.618e+01	
4.000e-03	1.000e-02	-4.286e-01	7.500e-01	1.000e-01	4.101e+02	8.362e+01	
4.000e-03	1.000e-02	-4.388e-01	7.500e-01	1.000e-01	4.343e+02	8.031e+01	
4.000e-03	1.000e-02	-4.490e-01	7.500e-01	1.000e-01	4.592e+02	7.619e+01	
4.000e-03	1.000e-02	-4.592e-01	7.500e-01	1.000e-01	4.849e+02	7.121e+01	
4.000e-03	1.000e-02	-4.694e-01	7.500e-01	1.000e-01	5.112e+02	6.543e+01	
4.000e-03	1.000e-02	-4.796e-01	7.500e-01	1.000e-01	5.382e+02	5.884e+01	
4.000e-03	1.000e-02	-4.898e-01	7.500e-01	1.000e-01	5.659e+02	5.148e+01	
4.000e-03	1.000e-02	-5.000e-01	7.500e-01	1.000e-01	5.943e+02	4.333e+01	

Time spent 1822.076680 seconds. 
 
