2.000e-03	5.000e-03	0.000e+00	5.000e-01	5.000e-02	2.144e+00	4.158e+01	8.916e+01	
2.000e-03	5.000e-03	0.000e+00	5.000e-01	1.000e-01	2.288e+00	4.564e+01	1.044e+02	
2.000e-03	5.000e-03	0.000e+00	5.000e-01	1.500e-01	2.326e+00	4.687e+01	1.090e+02	
2.000e-03	5.000e-03	0.000e+00	6.000e-01	5.000e-02	2.486e+00	4.149e+01	1.032e+02	
2.000e-03	5.000e-03	0.000e+00	6.000e-01	1.000e-01	2.657e+00	4.582e+01	1.218e+02	
2.000e-03	5.000e-03	0.000e+00	6.000e-01	1.500e-01	2.701e+00	4.713e+01	1.273e+02	
2.000e-03	5.000e-03	0.000e+00	7.000e-01	5.000e-02	2.821e+00	4.101e+01	1.157e+02	
2.000e-03	5.000e-03	0.000e+00	7.000e-01	1.000e-01	3.036e+00	4.552e+01	1.382e+02	
2.000e-03	5.000e-03	0.000e+00	7.000e-01	1.500e-01	3.095e+00	4.695e+01	1.453e+02	
2.000e-03	1.000e-02	0.000e+00	5.000e-01	5.000e-02	3.086e+00	3.680e+01	1.136e+02	
2.000e-03	1.000e-02	0.000e+00	5.000e-01	1.000e-01	3.559e+00	4.218e+01	1.501e+02	
2.000e-03	1.000e-02	0.000e+00	5.000e-01	1.500e-01	3.686e+00	4.466e+01	1.646e+02	
2.000e-03	1.000e-02	0.000e+00	6.000e-01	5.000e-02	3.532e+00	3.593e+01	1.269e+02	
2.000e-03	1.000e-02	0.000e+00	6.000e-01	1.000e-01	4.090e+00	4.247e+01	1.737e+02	
2.000e-03	1.000e-02	0.000e+00	6.000e-01	1.500e-01	4.242e+00	4.525e+01	1.920e+02	
2.000e-03	1.000e-02	0.000e+00	7.000e-01	5.000e-02	4.005e+00	3.527e+01	1.413e+02	
2.000e-03	1.000e-02	0.000e+00	7.000e-01	1.000e-01	4.630e+00	4.228e+01	1.957e+02	
2.000e-03	1.000e-02	0.000e+00	7.000e-01	1.500e-01	4.800e+00	4.520e+01	2.170e+02	
2.000e-03	1.500e-02	0.000e+00	5.000e-01	5.000e-02	4.302e+00	4.394e+01	1.890e+02	
