4.000e-03	1.000e-02	0.000e+00	7.500e-01	1.000e-01	9.110e+00	1.387e+01	
4.000e-03	1.000e-02	-1.020e-02	7.500e-01	1.000e-01	1.242e+02	1.137e+02	
4.000e-03	1.000e-02	-2.041e-02	7.500e-01	1.000e-01	2.168e+02	1.485e+02	
4.000e-03	1.000e-02	-3.061e-02	7.500e-01	1.000e-01	3.281e+02	1.667e+02	
4.000e-03	1.000e-02	-4.082e-02	7.500e-01	1.000e-01	3.849e+02	1.438e+02	
4.000e-03	1.000e-02	-5.102e-02	7.500e-01	1.000e-01	3.332e+02	1.048e+02	
4.000e-03	1.000e-02	-6.122e-02	7.500e-01	1.000e-01	4.138e+02	1.767e+02	
4.000e-03	1.000e-02	-7.143e-02	7.500e-01	1.000e-01	3.049e+02	1.639e+02	
4.000e-03	1.000e-02	-8.163e-02	7.500e-01	1.000e-01	1.965e+02	1.433e+02	
4.000e-03	1.000e-02	-9.184e-02	7.500e-01	1.000e-01	1.086e+02	1.028e+02	
4.000e-03	1.000e-02	-1.020e-01	7.500e-01	1.000e-01	5.638e+01	4.403e+01	
4.000e-03	1.000e-02	-1.122e-01	7.500e-01	1.000e-01	5.315e+01	3.891e+01	
4.000e-03	1.000e-02	-1.224e-01	7.500e-01	1.000e-01	5.879e+01	4.885e+01	
4.000e-03	1.000e-02	-1.327e-01	7.500e-01	1.000e-01	6.600e+01	6.531e+01	
4.000e-03	1.000e-02	-1.429e-01	7.500e-01	1.000e-01	7.400e+01	7.750e+01	
4.000e-03	1.000e-02	-1.531e-01	7.500e-01	1.000e-01	8.261e+01	8.187e+01	
4.000e-03	1.000e-02	-1.633e-01	7.500e-01	1.000e-01	9.176e+01	8.406e+01	
4.000e-03	1.000e-02	-1.735e-01	7.500e-01	1.000e-01	1.014e+02	8.570e+01	
4.000e-03	1.000e-02	-1.837e-01	7.500e-01	1.000e-01	1.115e+02	8.752e+01	
4.000e-03	1.000e-02	-1.939e-01	7.500e-01	1.000e-01	1.221e+02	8.963e+01	
4.000e-03	1.000e-02	-2.041e-01	7.500e-01	1.000e-01	1.332e+02	9.174e+01	
4.000e-03	1.000e-02	-2.143e-01	7.500e-01	1.000e-01	1.448e+02	9.360e+01	
4.000e-03	1.000e-02	-2.245e-01	7.500e-01	1.000e-01	1.568e+02	9.548e+01	
4.000e-03	1.000e-02	-2.347e-01	7.500e-01	1.000e-01	1.692e+02	9.731e+01	
4.000e-03	1.000e-02	-2.449e-01	7.500e-01	1.000e-01	1.818e+02	9.882e+01	
4.000e-03	1.000e-02	-2.551e-01	7.500e-01	1.000e-01	1.930e+02	9.922e+01	
4.000e-03	1.000e-02	-2.653e-01	7.500e-01	1.000e-01	1.947e+02	9.325e+01	
4.000e-03	1.000e-02	-2.755e-01	7.500e-01	1.000e-01	1.564e+02	6.398e+01	
4.000e-03	1.000e-02	-2.857e-01	7.500e-01	1.000e-01	1.145e+02	4.443e+01	
4.000e-03	1.000e-02	-2.959e-01	7.500e-01	1.000e-01	1.094e+02	4.621e+01	
4.000e-03	1.000e-02	-3.061e-01	7.500e-01	1.000e-01	1.174e+02	5.325e+01	
4.000e-03	1.000e-02	-3.163e-01	7.500e-01	1.000e-01	1.281e+02	6.029e+01	
4.000e-03	1.000e-02	-3.265e-01	7.500e-01	1.000e-01	1.394e+02	6.618e+01	
4.000e-03	1.000e-02	-3.367e-01	7.500e-01	1.000e-01	1.513e+02	7.127e+01	
4.000e-03	1.000e-02	-3.469e-01	7.500e-01	1.000e-01	1.636e+02	7.594e+01	
4.000e-03	1.000e-02	-3.571e-01	7.500e-01	1.000e-01	1.764e+02	8.038e+01	
4.000e-03	1.000e-02	-3.673e-01	7.500e-01	1.000e-01	1.897e+02	8.449e+01	
4.000e-03	1.000e-02	-3.776e-01	7.500e-01	1.000e-01	2.034e+02	8.834e+01	
4.000e-03	1.000e-02	-3.878e-01	7.500e-01	1.000e-01	2.176e+02	9.093e+01	
4.000e-03	1.000e-02	-3.980e-01	7.500e-01	1.000e-01	2.323e+02	9.057e+01	
4.000e-03	1.000e-02	-4.082e-01	7.500e-01	1.000e-01	2.475e+02	8.941e+01	
4.000e-03	1.000e-02	-4.184e-01	7.500e-01	1.000e-01	2.631e+02	8.764e+01	
4.000e-03	1.000e-02	-4.286e-01	7.500e-01	1.000e-01	2.791e+02	8.523e+01	
4.000e-03	1.000e-02	-4.388e-01	7.500e-01	1.000e-01	2.956e+02	8.203e+01	
4.000e-03	1.000e-02	-4.490e-01	7.500e-01	1.000e-01	3.126e+02	7.796e+01	
4.000e-03	1.000e-02	-4.592e-01	7.500e-01	1.000e-01	3.300e+02	7.302e+01	
4.000e-03	1.000e-02	-4.694e-01	7.500e-01	1.000e-01	3.480e+02	6.726e+01	
4.000e-03	1.000e-02	-4.796e-01	7.500e-01	1.000e-01	3.663e+02	6.066e+01	
4.000e-03	1.000e-02	-4.898e-01	7.500e-01	1.000e-01	3.852e+02	5.316e+01	
4.000e-03	1.000e-02	-5.000e-01	7.500e-01	1.000e-01	4.045e+02	4.494e+01	

Time spent 1783.919916 seconds. 
 
