2.000e-03	5.000e-03	0.000e+00	5.000e-01	5.000e-02	1.545e+00	4.372e+01	6.752e+01	
2.000e-03	5.000e-03	0.000e+00	5.000e-01	1.000e-01	1.648e+00	4.865e+01	8.018e+01	
2.000e-03	5.000e-03	0.000e+00	5.000e-01	1.500e-01	1.675e+00	5.017e+01	8.404e+01	
2.000e-03	5.000e-03	0.000e+00	6.000e-01	5.000e-02	1.791e+00	4.368e+01	7.822e+01	
2.000e-03	5.000e-03	0.000e+00	6.000e-01	1.000e-01	1.914e+00	4.881e+01	9.342e+01	
2.000e-03	5.000e-03	0.000e+00	6.000e-01	1.500e-01	1.946e+00	5.041e+01	9.807e+01	
2.000e-03	5.000e-03	0.000e+00	7.000e-01	5.000e-02	2.032e+00	4.325e+01	8.787e+01	
2.000e-03	5.000e-03	0.000e+00	7.000e-01	1.000e-01	2.187e+00	4.850e+01	1.061e+02	
2.000e-03	5.000e-03	0.000e+00	7.000e-01	1.500e-01	2.230e+00	5.020e+01	1.119e+02	
2.000e-03	1.000e-02	0.000e+00	5.000e-01	5.000e-02	2.223e+00	3.611e+01	8.027e+01	
2.000e-03	1.000e-02	0.000e+00	5.000e-01	1.000e-01	2.563e+00	4.392e+01	1.126e+02	
2.000e-03	1.000e-02	0.000e+00	5.000e-01	1.500e-01	2.655e+00	4.726e+01	1.255e+02	
2.000e-03	1.000e-02	0.000e+00	6.000e-01	5.000e-02	2.544e+00	3.551e+01	9.033e+01	
2.000e-03	1.000e-02	0.000e+00	6.000e-01	1.000e-01	2.946e+00	4.420e+01	1.302e+02	
2.000e-03	1.000e-02	0.000e+00	6.000e-01	1.500e-01	3.056e+00	4.780e+01	1.461e+02	
2.000e-03	1.000e-02	0.000e+00	7.000e-01	5.000e-02	2.885e+00	3.509e+01	1.012e+02	
2.000e-03	1.000e-02	0.000e+00	7.000e-01	1.000e-01	3.335e+00	4.402e+01	1.468e+02	
2.000e-03	1.000e-02	0.000e+00	7.000e-01	1.500e-01	3.457e+00	4.773e+01	1.650e+02	
2.000e-03	1.500e-02	0.000e+00	5.000e-01	5.000e-02	3.099e+00	3.862e+01	1.197e+02	
2.000e-03	1.500e-02	0.000e+00	5.000e-01	1.000e-01	3.990e+00	3.936e+01	1.571e+02	
2.000e-03	1.500e-02	0.000e+00	5.000e-01	1.500e-01	4.243e+00	4.323e+01	1.834e+02	
2.000e-03	1.500e-02	0.000e+00	6.000e-01	5.000e-02	3.568e+00	3.540e+01	1.263e+02	
2.000e-03	1.500e-02	0.000e+00	6.000e-01	1.000e-01	4.620e+00	3.941e+01	1.821e+02	
2.000e-03	1.500e-02	0.000e+00	6.000e-01	1.500e-01	4.929e+00	4.395e+01	2.166e+02	
2.000e-03	1.500e-02	0.000e+00	7.000e-01	5.000e-02	4.051e+00	3.314e+01	1.343e+02	
2.000e-03	1.500e-02	0.000e+00	7.000e-01	1.000e-01	5.261e+00	3.898e+01	2.050e+02	
2.000e-03	1.500e-02	0.000e+00	7.000e-01	1.500e-01	5.616e+00	4.394e+01	2.468e+02	
4.000e-03	5.000e-03	0.000e+00	5.000e-01	5.000e-02	1.053e+00	3.589e+01	3.779e+01	
